1614596400000,47615.66000000,48050.00000000,47400.00000000,47746.42000000,3244.06959300,1614597299999,155152927.00967953,56816,1423.77486800,68034304.10915050,0
1614597300000,47746.43000000,47816.30000000,47644.72000000,47659.39000000,1025.79023900,1614598199999,48968846.02314895,34979,475.31541700,22691736.39565623,0
1614598200000,47659.74000000,47777.00000000,47500.00000000,47750.05000000,807.23406300,1614599099999,38477212.34595833,28736,349.21477200,16645480.86601443,0
1614599100000,47750.04000000,47918.44000000,47628.89000000,47722.78000000,677.41393800,1614599999999,32370162.90488964,28147,336.17521200,16065238.37434490,0
1614600000000,47722.42000000,47979.18000000,47667.22000000,47755.01000000,898.16212200,1614600899999,42967040.87163914,33315,432.84365500,20708838.24976216,0
1614600900000,47755.00000000,47864.50000000,47450.32000000,47468.35000000,739.98095100,1614601799999,35256776.21703863,32174,335.31476100,15978087.86564303,0
1614601800000,47472.40000000,47858.39000000,47469.08000000,47820.80000000,546.88591800,1614602699999,26050132.59689472,27975,299.64215000,14273299.20685627,0
1614602700000,47820.81000000,48044.63000000,47809.62000000,47913.80000000,999.90709400,1614603599999,47941210.42586725,36938,574.83483100,27561750.74788968,0
1614603600000,47913.80000000,48319.24000000,47908.30000000,48257.87000000,1183.64036400,1614604499999,57046323.62852580,31319,635.61811000,30630717.41125191,0
1614604500000,48257.88000000,48441.96000000,48000.00000000,48111.09000000,1725.40979900,1614605399999,83127750.66284949,37791,643.37061000,31009899.08819591,0
1614605400000,48111.09000000,48154.41000000,47877.68000000,48148.20000000,1154.98504200,1614606299999,55428222.50922071,29443,450.39307000,21618718.82922193,0
1614606300000,48150.06000000,48265.31000000,47757.78000000,47799.33000000,1175.07468000,1614607199999,56439010.50493461,30116,501.89017300,24108385.80876513,0
1614607200000,47799.34000000,48183.62000000,47580.10000000,48072.30000000,1360.03024000,1614608099999,65107752.87590143,33929,728.60762800,34893214.08146089,0
1614608100000,48072.31000000,48332.99000000,47945.04000000,48208.60000000,780.82237900,1614608999999,37561618.86270107,21272,432.14948200,20790406.30406358,0
1614609000000,48208.60000000,48564.03000000,48179.15000000,48343.50000000,1376.25303000,1614609899999,66600004.32313633,30192,667.44348900,32305153.17422985,0
1614609900000,48344.25000000,48348.82000000,48065.53000000,48083.04000000,1046.98951700,1614610799999,50463587.64189377,20846,522.91899900,25202572.95609881,0
1614610800000,48083.04000000,48532.00000000,48065.54000000,48436.32000000,1097.64641500,1614611699999,53087149.45767909,23456,590.73721900,28566507.23032029,0
